0,0,0,1,0,0
0,0,0,0,1,0
0,0,0,0,0,1
0,0,-104.25,-26.06,0.62,3.86
0,0,15.79,3.95,-28.50,0.80
0,0,42.85,10.71,1.15,-11.49
