5.844	20.030	-44.585
9.700	-20.867	-35.917
-6.806	-14.633	-41.081
-4.504	-3.000	3.603
5.060	3.165	-5.153
-2.612	-6.951	5.370
1.017	53.301	-9.950
-1.030	-12.268	6.757
1.063	-6.380	-9.172
0.367	-0.834	7.566
-0.212	-37.021	19.587
2.595	-4.686	-7.066
2.221	17.029	-6.449
-10.560	5.053	41.459
-2.617	2.844	7.131
-0.719	17.656	-6.245
-2.708	-16.019	-18.235
-3.571	-15.444	-21.369
-1.170	-5.590	3.330
0.571	0.509	-1.588
1.027	-2.994	-3.973
-0.856	-0.431	2.661
1.578	2.838	-5.664
2.614	1.466	-8.278
