-1.024	-30.958	-2.299
0.371	13.033	1.459
-0.043	0.339	-0.300
2.119	0.266	-7.360
1.538	-3.413	-0.324
1.847	4.302	-0.274
-3.990	-1.110	2.458
9.861	-3.921	21.118
0.948	0.248	-1.226
7.095	2.631	-57.095
-0.313	-0.135	1.422
0.285	48.118	24.407
0.357	-0.302	-0.149
6.269	-40.920	9.272
3.015	0.958	-3.873
5.604	28.896	-48.216
-0.378	0.347	1.033
5.455	29.039	26.341
-2.479	-1.138	3.652
0.000	-0.009	-0.001
0.214	0.050	-0.242
